ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult,day,hour
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-24 13:00:08+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-24 13:01:10+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-24 13:01:48+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-24 13:01:50+00:00,2,0,Saturday,13
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-24 13:03:22+00:00,2,0,Saturday,13
ProductId_15,financial_services,ChannelId_3,4900.0,4900,2018-11-24 13:04:57+00:00,2,0,Saturday,13
ProductId_15,financial_services,ChannelId_3,4800.0,4800,2018-11-24 13:07:52+00:00,2,0,Saturday,13
ProductId_10,airtime,ChannelId_3,800.0,800,2018-11-24 13:10:52+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-24 13:11:14+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-24 13:11:14+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,5000.0,5000,2018-11-24 13:11:51+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-24 13:12:06+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-24 13:12:34+00:00,2,0,Saturday,13
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-24 13:17:01+00:00,2,0,Saturday,13
ProductId_1,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:19:42+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 13:19:59+00:00,2,0,Saturday,13
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-24 13:25:16+00:00,4,0,Saturday,13
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-24 13:26:27+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-24 13:26:46+00:00,2,0,Saturday,13
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-24 13:28:19+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-24 13:28:34+00:00,2,0,Saturday,13
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:30:17+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-24 13:30:30+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_1,1000.0,1000,2018-11-24 13:34:50+00:00,1,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 13:36:22+00:00,2,0,Saturday,13
ProductId_4,airtime,ChannelId_3,5000.0,5000,2018-11-24 13:43:56+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-24 13:44:17+00:00,2,0,Saturday,13
ProductId_1,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:45:47+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:46:13+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 13:46:46+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:49:28+00:00,4,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 13:50:11+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:52:51+00:00,2,0,Saturday,13
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 13:52:54+00:00,2,0,Saturday,13
ProductId_11,data_bundles,ChannelId_3,2000.0,2000,2018-11-24 13:57:14+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-24 13:57:48+00:00,2,0,Saturday,13
ProductId_21,utility_bill,ChannelId_3,2000.0,2660,2018-11-24 13:59:17+00:00,2,0,Saturday,13
ProductId_6,financial_services,ChannelId_2,-496.0,496,2018-11-24 13:59:56+00:00,2,0,Saturday,13
ProductId_15,financial_services,ChannelId_3,24500.0,24500,2018-11-24 14:01:56+00:00,2,0,Saturday,14
ProductId_10,airtime,ChannelId_3,700.0,700,2018-11-24 14:07:36+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:07:40+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-14.0,14,2018-11-24 14:07:58+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 14:08:19+00:00,2,0,Saturday,14
ProductId_1,airtime,ChannelId_3,9000.0,9000,2018-11-24 14:14:09+00:00,4,0,Saturday,14
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:15:24+00:00,2,0,Saturday,14
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:16:56+00:00,2,0,Saturday,14
ProductId_21,utility_bill,ChannelId_3,3000.0,3690,2018-11-24 14:17:53+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-496.0,496,2018-11-24 14:18:20+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_5,-1000.0,1000,2018-11-24 14:19:05+00:00,4,0,Saturday,14
ProductId_1,airtime,ChannelId_3,9000.0,9000,2018-11-24 14:19:44+00:00,4,0,Saturday,14
ProductId_14,financial_services,ChannelId_3,500.0,500,2018-11-24 14:21:12+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:22:34+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 14:23:11+00:00,2,0,Saturday,14
ProductId_1,airtime,ChannelId_3,9000.0,9000,2018-11-24 14:26:15+00:00,4,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-450.0,450,2018-11-24 14:26:55+00:00,2,0,Saturday,14
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:29:37+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-24 14:29:53+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-24 14:32:58+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-24 14:33:37+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,5000.0,5000,2018-11-24 14:34:50+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-24 14:35:27+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,5000.0,5000,2018-11-24 14:35:47+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:36:10+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-24 14:36:21+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 14:36:46+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-24 14:38:43+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-24 14:39:20+00:00,2,0,Saturday,14
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:53:37+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 14:53:59+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:55:07+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 14:55:44+00:00,2,0,Saturday,14
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-24 14:57:15+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-24 14:57:30+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 14:57:58+00:00,2,0,Saturday,14
ProductId_10,airtime,ChannelId_3,10000.0,10000,2018-11-24 14:59:19+00:00,2,0,Saturday,14
ProductId_6,financial_services,ChannelId_2,-200.0,200,2018-11-24 14:59:34+00:00,2,0,Saturday,14
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-24 15:00:09+00:00,2,0,Saturday,15
ProductId_10,airtime,ChannelId_3,550.0,550,2018-11-24 15:02:09+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 15:03:14+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-24 15:03:19+00:00,2,0,Saturday,15
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-24 15:06:14+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-24 15:06:30+00:00,2,0,Saturday,15
ProductId_15,financial_services,ChannelId_3,600.0,600,2018-11-24 15:09:37+00:00,2,0,Saturday,15
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-24 15:12:16+00:00,2,0,Saturday,15
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-24 15:12:27+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-24 15:12:43+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-24 15:12:46+00:00,2,0,Saturday,15
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2018-11-24 15:15:16+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-24 15:15:51+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 15:18:19+00:00,2,0,Saturday,15
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-24 15:18:30+00:00,2,0,Saturday,15
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-24 15:19:07+00:00,2,0,Saturday,15
ProductId_10,airtime,ChannelId_5,-5000.0,5000,2018-11-24 15:28:04+00:00,4,0,Saturday,15
ProductId_2,data_bundles,ChannelId_3,1000.0,1000,2018-11-24 15:30:39+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-24 15:30:57+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-24 15:35:29+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-24.5,25,2018-11-24 15:36:09+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-24 15:38:11+00:00,4,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-24 15:38:59+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-24 15:50:01+00:00,2,0,Saturday,15
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-24 15:54:52+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-24 15:55:35+00:00,2,0,Saturday,15
ProductId_19,tv,ChannelId_3,11000.0,11000,2018-11-24 15:56:45+00:00,2,0,Saturday,15
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-25 18:27:02+00:00,2,0,Sunday,18
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-25 18:29:49+00:00,2,0,Sunday,18
ProductId_10,airtime,ChannelId_3,1500.0,1500,2018-11-25 18:31:09+00:00,2,0,Sunday,18
ProductId_1,airtime,ChannelId_3,500.0,500,2018-11-25 18:35:47+00:00,2,0,Sunday,18
ProductId_3,airtime,ChannelId_3,1200.0,1200,2018-11-25 18:41:51+00:00,2,0,Sunday,18
ProductId_1,airtime,ChannelId_3,250.0,250,2018-11-25 18:42:41+00:00,2,0,Sunday,18
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-25 18:42:44+00:00,2,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-12.5,13,2018-11-25 18:42:55+00:00,2,0,Sunday,18
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-25 18:45:39+00:00,2,0,Sunday,18
ProductId_4,airtime,ChannelId_3,1000.0,1000,2018-11-25 18:46:27+00:00,2,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 18:46:57+00:00,2,0,Sunday,18
ProductId_1,airtime,ChannelId_3,250.0,250,2018-11-25 18:49:02+00:00,2,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-12.5,13,2018-11-25 18:49:22+00:00,2,0,Sunday,18
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-25 18:49:35+00:00,2,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 18:50:14+00:00,2,0,Sunday,18
ProductId_4,airtime,ChannelId_3,3000.0,3000,2018-11-25 18:50:49+00:00,2,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-150.0,150,2018-11-25 18:51:05+00:00,2,0,Sunday,18
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-25 18:55:37+00:00,2,0,Sunday,18
ProductId_21,utility_bill,ChannelId_3,13000.0,14590,2018-11-25 18:55:56+00:00,2,0,Sunday,18
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-25 18:56:09+00:00,4,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-25 18:56:55+00:00,2,0,Sunday,18
ProductId_3,airtime,ChannelId_3,1500.0,1500,2018-11-25 18:59:48+00:00,4,0,Sunday,18
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-25 19:00:33+00:00,2,0,Sunday,19
ProductId_21,utility_bill,ChannelId_3,13000.0,14590,2018-11-25 19:00:58+00:00,2,0,Sunday,19
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-25 19:02:11+00:00,2,0,Sunday,19
ProductId_10,airtime,ChannelId_3,900.0,900,2018-11-25 19:11:13+00:00,2,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-16.0,16,2018-11-25 19:11:34+00:00,2,0,Sunday,19
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-25 19:12:20+00:00,2,0,Sunday,19
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-25 19:12:42+00:00,2,0,Sunday,19
ProductId_1,airtime,ChannelId_3,1000.0,1000,2018-11-25 19:15:36+00:00,2,0,Sunday,19
ProductId_3,airtime,ChannelId_3,3000.0,3000,2018-11-25 19:15:41+00:00,2,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 19:15:55+00:00,2,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-150.0,150,2018-11-25 19:16:29+00:00,2,0,Sunday,19
ProductId_1,airtime,ChannelId_3,2000.0,2000,2018-11-25 19:18:55+00:00,2,0,Sunday,19
ProductId_10,airtime,ChannelId_3,1700.0,1700,2018-11-25 19:43:02+00:00,2,0,Sunday,19
ProductId_2,data_bundles,ChannelId_3,1000.0,1000,2018-11-25 19:49:35+00:00,2,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 19:49:53+00:00,2,0,Sunday,19
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-25 19:50:19+00:00,2,0,Sunday,19
ProductId_3,airtime,ChannelId_3,5000.0,5000,2018-11-25 19:52:07+00:00,4,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-25 19:53:31+00:00,2,0,Sunday,19
ProductId_15,financial_services,ChannelId_3,1100.0,1100,2018-11-25 19:53:32+00:00,2,0,Sunday,19
ProductId_10,airtime,ChannelId_3,10000.0,10000,2018-11-25 19:55:07+00:00,1,0,Sunday,19
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-25 19:55:15+00:00,2,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 19:56:06+00:00,2,0,Sunday,19
ProductId_11,data_bundles,ChannelId_3,2000.0,2000,2018-11-25 19:58:13+00:00,4,0,Sunday,19
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-25 19:58:57+00:00,2,0,Sunday,19
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-25 20:25:28+00:00,4,0,Sunday,20
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-25 20:26:29+00:00,2,0,Sunday,20
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-25 20:31:18+00:00,2,0,Sunday,20
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-25 20:31:37+00:00,2,0,Sunday,20
ProductId_11,data_bundles,ChannelId_3,1000.0,1000,2018-11-25 20:33:12+00:00,2,0,Sunday,20
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-25 20:44:53+00:00,4,0,Sunday,20
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 20:46:08+00:00,2,0,Sunday,20
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-25 21:01:55+00:00,2,0,Sunday,21
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-25 21:02:14+00:00,2,0,Sunday,21
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-25 21:03:44+00:00,2,0,Sunday,21
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-25 21:06:08+00:00,2,0,Sunday,21
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-25 21:07:05+00:00,2,0,Sunday,21
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-25 21:07:51+00:00,2,0,Sunday,21
ProductId_15,financial_services,ChannelId_3,1900.0,1900,2018-11-25 22:12:01+00:00,2,0,Sunday,22
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-25 22:14:54+00:00,2,0,Sunday,22
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-25 22:18:25+00:00,2,0,Sunday,22
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-25 22:20:26+00:00,2,0,Sunday,22
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-25 22:20:47+00:00,2,0,Sunday,22
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-25 22:22:12+00:00,2,0,Sunday,22
ProductId_15,financial_services,ChannelId_3,500.0,500,2018-11-25 22:23:30+00:00,2,0,Sunday,22
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-25 23:23:08+00:00,2,0,Sunday,23
ProductId_10,airtime,ChannelId_2,-2000.0,2000,2018-11-26 00:33:29+00:00,4,0,Monday,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-26 01:22:20+00:00,2,0,Monday,1
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-26 01:25:31+00:00,2,0,Monday,1
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 02:45:29+00:00,4,0,Monday,2
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 02:46:34+00:00,2,0,Monday,2
ProductId_11,data_bundles,ChannelId_3,10000.0,10000,2018-11-26 03:13:11+00:00,4,0,Monday,3
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-26 03:29:53+00:00,4,0,Monday,3
ProductId_4,airtime,ChannelId_3,2000.0,2000,2018-11-26 03:48:19+00:00,2,0,Monday,3
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-26 03:48:59+00:00,2,0,Monday,3
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-26 03:53:01+00:00,2,0,Monday,3
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-26 03:53:21+00:00,2,0,Monday,3
ProductId_15,financial_services,ChannelId_3,14149.0,14149,2018-11-26 03:57:01+00:00,2,0,Monday,3
ProductId_15,financial_services,ChannelId_3,13149.0,13149,2018-11-26 04:01:10+00:00,2,0,Monday,4
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-26 04:01:32+00:00,2,0,Monday,4
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 04:04:26+00:00,2,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 04:05:12+00:00,2,0,Monday,4
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-26 04:10:35+00:00,2,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-26 04:10:50+00:00,2,0,Monday,4
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 04:14:58+00:00,4,0,Monday,4
ProductId_10,airtime,ChannelId_3,1100.0,1100,2018-11-26 04:15:43+00:00,2,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 04:15:53+00:00,2,0,Monday,4
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-26 04:18:45+00:00,2,0,Monday,4
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 04:26:25+00:00,2,0,Monday,4
ProductId_3,airtime,ChannelId_3,6000.0,6000,2018-11-26 04:26:44+00:00,2,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 04:27:09+00:00,2,0,Monday,4
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-26 04:27:37+00:00,1,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-26 04:28:27+00:00,2,0,Monday,4
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-26 04:43:12+00:00,4,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-26 04:44:07+00:00,2,0,Monday,4
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-26 04:47:02+00:00,2,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-26 04:47:19+00:00,2,0,Monday,4
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-26 04:49:09+00:00,2,0,Monday,4
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-26 04:49:23+00:00,2,0,Monday,4
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-26 05:20:33+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-26 05:20:50+00:00,2,0,Monday,5
ProductId_15,financial_services,ChannelId_3,13000.0,13000,2018-11-26 05:23:59+00:00,2,0,Monday,5
ProductId_19,tv,ChannelId_3,11000.0,11000,2018-11-26 05:28:05+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-220.0,220,2018-11-26 05:28:23+00:00,2,0,Monday,5
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 05:28:51+00:00,4,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 05:29:56+00:00,2,0,Monday,5
ProductId_3,airtime,ChannelId_3,5000.0,5000,2018-11-26 05:34:21+00:00,2,0,Monday,5
ProductId_15,financial_services,ChannelId_3,15000.0,15000,2018-11-26 05:35:50+00:00,2,0,Monday,5
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-26 05:37:11+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-26 05:37:27+00:00,2,0,Monday,5
ProductId_10,airtime,ChannelId_3,5000.0,5000,2018-11-26 05:39:26+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-26 05:39:42+00:00,2,0,Monday,5
ProductId_19,tv,ChannelId_3,900.0,900,2018-11-26 05:39:44+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-18.0,18,2018-11-26 05:40:12+00:00,2,0,Monday,5
ProductId_1,airtime,ChannelId_3,1000.0,1000,2018-11-26 05:43:20+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 05:43:39+00:00,2,0,Monday,5
ProductId_3,airtime,ChannelId_3,1251.0,1251,2018-11-26 05:51:55+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-62.55,63,2018-11-26 05:52:46+00:00,2,0,Monday,5
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 05:56:28+00:00,2,0,Monday,5
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-26 05:57:06+00:00,4,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 05:57:09+00:00,2,0,Monday,5
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-26 05:57:32+00:00,2,0,Monday,5
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 06:00:37+00:00,2,0,Monday,6
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-26 06:01:38+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-26 06:01:52+00:00,2,0,Monday,6
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-26 06:05:06+00:00,4,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-26 06:06:10+00:00,2,0,Monday,6
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-26 06:08:11+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-26 06:08:27+00:00,2,0,Monday,6
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-26 06:15:33+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-26 06:16:15+00:00,2,0,Monday,6
ProductId_1,airtime,ChannelId_3,3000.0,3000,2018-11-26 06:23:41+00:00,1,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-150.0,150,2018-11-26 06:24:13+00:00,2,0,Monday,6
ProductId_15,financial_services,ChannelId_3,16000.0,16000,2018-11-26 06:26:11+00:00,2,0,Monday,6
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-26 06:28:04+00:00,2,0,Monday,6
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-26 06:29:20+00:00,2,0,Monday,6
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-26 06:35:38+00:00,4,0,Monday,6
ProductId_3,airtime,ChannelId_3,900.0,900,2018-11-26 06:35:39+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-26 06:36:00+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-45.0,45,2018-11-26 06:36:29+00:00,2,0,Monday,6
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-26 06:41:02+00:00,2,0,Monday,6
ProductId_2,data_bundles,ChannelId_5,-500.0,500,2018-11-26 06:41:48+00:00,4,0,Monday,6
ProductId_15,financial_services,ChannelId_3,100000.0,100000,2018-11-26 06:46:32+00:00,2,0,Monday,6
ProductId_10,airtime,ChannelId_3,700.0,700,2018-11-26 06:46:57+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-14.0,14,2018-11-26 06:47:15+00:00,2,0,Monday,6
ProductId_19,tv,ChannelId_3,3500.0,3500,2018-11-26 06:48:38+00:00,2,0,Monday,6
ProductId_3,airtime,ChannelId_5,-1000.0,1000,2018-11-26 06:49:15+00:00,4,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-26 06:49:23+00:00,2,0,Monday,6
ProductId_10,airtime,ChannelId_3,3000.0,3000,2018-11-26 06:49:39+00:00,2,0,Monday,6
ProductId_6,financial_services,ChannelId_2,-60.0,60,2018-11-26 06:49:58+00:00,2,0,Monday,6
ProductId_15,financial_services,ChannelId_3,50000.0,50000,2018-11-26 06:49:58+00:00,2,0,Monday,6
